datetime,time_clean,temp_C,humidity_pct,solar_Wm2,wind_kmh,pressure_kPa,Rn_MJ_period,G_MJ_period,ETo_mm_period,Kc,ETc_mm_period,ETo_mm_h,ETc_mm_h
2026-07-27 19:40:00,19:40,26.1,26.2,0.0,2.4,91.3,-0.017059,-0.00853,0.005129,1.122902,0.00576,0.030775,0.034557
2026-07-27 19:50:00,19:50,25.6,27.2,0.0,2.8,91.3,-0.016903,-0.008452,0.006215,1.123367,0.006982,0.037292,0.041892
2026-07-27 20:00:00,20:00,25.3,27.3,0.0,3.1,91.3,-0.016911,-0.008455,0.007062,1.126439,0.007954,0.04237,0.047727
2026-07-27 20:10:00,20:10,25.5,26.6,0.0,4.1,91.3,-0.017031,-0.008516,0.010135,1.141009,0.011564,0.060811,0.069386
2026-07-27 20:20:00,20:20,26.1,26.0,0.0,5.5,91.4,-0.0171,-0.00855,0.014462,1.159814,0.016774,0.086775,0.100642
2026-07-27 20:40:00,20:40,25.4,28.0,0.0,6.3,91.4,-0.016765,-0.008383,0.016029,1.160745,0.018605,0.096173,0.111633
2026-07-27 20:50:00,20:50,24.2,30.1,0.0,4.7,91.3,-0.016494,-0.008247,0.01097,1.133328,0.012433,0.06582,0.074596
2026-07-27 21:00:00,21:00,24.5,30.2,0.0,7.7,91.4,-0.016446,-0.008223,0.018715,1.167821,0.021855,0.112287,0.131131
2026-07-27 21:10:00,21:10,24.3,30.5,0.0,6.8,91.4,-0.016413,-0.008206,0.016336,1.15609,0.018886,0.098016,0.113315
2026-07-27 21:20:00,21:20,24.4,30.7,0.0,8.2,91.4,-0.016367,-0.008184,0.019736,1.171544,0.023122,0.118418,0.138731
2026-07-27 21:30:00,21:30,24.3,31.1,0.0,7.1,91.4,-0.016307,-0.008154,0.016927,1.157068,0.019586,0.101562,0.117514
2026-07-27 21:40:00,21:40,23.5,32.7,0.0,4.3,91.3,-0.016121,-0.008061,0.009356,1.117781,0.010458,0.056134,0.062745
2026-07-27 21:50:00,21:50,23.5,32.5,0.0,5.9,91.4,-0.016154,-0.008077,0.013394,1.137238,0.015232,0.080365,0.091394
2026-07-27 22:00:00,22:00,23.5,32.2,0.0,6.0,91.4,-0.016204,-0.008102,0.013701,1.139659,0.015615,0.082207,0.093688
2026-07-27 22:10:00,22:10,22.9,33.5,0.0,4.8,91.3,-0.016056,-0.008028,0.010341,1.120248,0.011585,0.062048,0.069509
2026-07-27 22:20:00,22:20,23.7,31.4,0.0,4.9,91.4,-0.016318,-0.008159,0.011159,1.13021,0.012612,0.066953,0.075671
2026-07-27 22:30:00,22:30,23.8,33.2,0.0,0.7,91.4,-0.016005,-0.008003,0.0,1.073793,0.0,0.0,0.0
2026-07-27 22:40:00,22:40,23.7,31.4,0.0,0.1,91.3,-0.016318,-0.008159,0.0,1.074352,0.0,0.0,0.0
2026-07-27 22:50:00,22:50,25.0,28.6,0.0,4.4,91.4,-0.01669,-0.008345,0.010594,1.136121,0.012036,0.063564,0.072217
2026-07-27 23:00:00,23:00,24.8,31.5,0.0,1.4,91.4,-0.016181,-0.008091,0.001707,1.089061,0.001859,0.010242,0.011154
2026-07-27 23:10:00,23:10,22.9,35.1,0.0,3.7,91.3,-0.015805,-0.007902,0.007396,1.100745,0.008141,0.044376,0.048847
2026-07-27 23:20:00,23:20,22.6,35.0,0.0,1.5,91.3,-0.015854,-0.007927,0.001723,1.075562,0.001853,0.01034,0.011121
2026-07-27 23:30:00,23:30,21.6,36.8,0.0,3.0,91.3,-0.015698,-0.007849,0.005292,1.085477,0.005745,0.031753,0.034467
2026-07-27 23:40:00,23:40,22.2,34.6,0.0,3.9,91.3,-0.015958,-0.007979,0.007824,1.105167,0.008646,0.046942,0.051879
2026-07-27 23:50:00,23:50,20.6,38.2,0.0,3.0,91.2,-0.01561,-0.007805,0.005014,1.079612,0.005413,0.030082,0.032477
2026-07-28 00:00:00,00:00,20.5,38.8,0.0,2.8,91.3,-0.01554,-0.00777,0.004493,1.074771,0.004828,0.026955,0.028971
2026-07-28 00:10:00,00:10,21.9,34.3,0.0,3.7,91.3,-0.016033,-0.008016,0.007317,1.104096,0.008079,0.043904,0.048474
2026-07-28 00:20:00,00:20,22.5,35.4,0.0,2.3,91.3,-0.015804,-0.007902,0.003781,1.083196,0.004096,0.022688,0.024576
2026-07-28 00:30:00,00:30,22.9,33.1,0.0,0.1,91.3,-0.016119,-0.00806,0.0,1.06723,0.0,0.0,0.0
2026-07-28 00:50:00,00:50,21.2,35.8,0.0,5.8,91.2,-0.015881,-0.007941,0.011772,1.12225,0.013211,0.07063,0.079264
2026-07-28 01:00:00,01:00,20.0,40.1,0.0,2.6,91.2,-0.015424,-0.007712,0.003866,1.066997,0.004125,0.023196,0.02475
2026-07-28 01:10:00,01:10,18.2,45.6,0.0,6.0,91.2,-0.014967,-0.007483,0.009399,1.083522,0.010184,0.056394,0.061104
2026-07-28 01:20:00,01:20,18.8,43.2,0.0,6.5,91.2,-0.015174,-0.007587,0.010922,1.099395,0.012008,0.065535,0.072048
2026-07-28 01:30:00,01:30,19.6,40.8,0.0,7.0,91.2,-0.015378,-0.007689,0.012616,1.115268,0.01407,0.075697,0.084422
2026-07-28 01:50:00,01:50,18.5,44.3,0.0,0.9,91.2,-0.015079,-0.00754,0.0,1.029619,0.0,0.0,0.0
2026-07-28 02:00:00,02:00,18.0,46.9,0.0,2.6,91.2,-0.014847,-0.007424,0.003102,1.03851,0.003222,0.018614,0.019331
2026-07-28 02:10:00,02:10,18.5,46.3,0.0,1.0,91.2,-0.014855,-0.007428,1.5e-05,1.022404,1.6e-05,9.1e-05,9.3e-05
2026-07-28 02:20:00,02:20,19.1,43.0,0.0,4.3,91.2,-0.015165,-0.007582,0.006946,1.074631,0.007465,0.041678,0.044789
2026-07-28 02:30:00,02:30,18.5,45.3,0.0,1.5,91.2,-0.014967,-0.007483,0.001074,1.032412,0.001109,0.006446,0.006655
2026-07-28 02:40:00,02:40,18.0,47.1,0.0,2.3,91.2,-0.014826,-0.007413,0.00252,1.034181,0.002606,0.015119,0.015636
2026-07-28 02:50:00,02:50,18.4,45.7,0.0,0.8,91.2,-0.014933,-0.007467,0.0,1.022591,0.0,0.0,0.0
2026-07-28 03:00:00,03:00,18.4,45.2,0.0,0.8,91.2,-0.014989,-0.007495,0.0,1.024685,0.0,0.0,0.0
2026-07-28 03:10:00,03:10,18.3,45.5,0.0,1.9,91.2,-0.014967,-0.007483,0.001864,1.036229,0.001931,0.011182,0.011588
2026-07-28 03:20:00,03:20,18.3,45.1,0.0,3.7,91.2,-0.015011,-0.007506,0.005389,1.058852,0.005706,0.032333,0.034236
2026-07-28 03:30:00,03:30,18.6,43.5,0.0,3.4,91.3,-0.01516,-0.00758,0.005045,1.062063,0.005358,0.03027,0.032149
2026-07-28 03:40:00,03:40,18.9,42.8,0.0,1.2,91.3,-0.01521,-0.007605,0.000547,1.039394,0.000569,0.003285,0.003414
2026-07-28 03:50:00,03:50,18.7,43.8,0.0,3.4,91.3,-0.015115,-0.007558,0.005026,1.060807,0.005332,0.030159,0.031992
2026-07-28 04:00:00,04:00,19.3,40.8,0.0,3.8,91.3,-0.015409,-0.007704,0.006278,1.078029,0.006768,0.037668,0.040607
2026-07-28 04:10:00,04:10,19.7,39.1,0.0,4.8,91.3,-0.015582,-0.007791,0.008669,1.096788,0.009508,0.052016,0.05705
2026-07-28 04:20:00,04:20,19.7,39.7,0.0,4.3,91.3,-0.015506,-0.007753,0.007538,1.088456,0.008205,0.04523,0.049231
2026-07-28 04:30:00,04:30,19.5,39.8,1.0,3.3,91.3,-0.015033,-0.007516,0.005434,1.0764,0.005849,0.032602,0.035092
2026-07-28 04:40:00,04:40,19.4,40.7,6.0,0.9,91.3,-0.012531,-0.001253,0.0,1.044701,0.0,0.0,0.0
2026-07-28 04:50:00,04:50,20.1,38.9,15.0,3.3,91.4,-0.008368,-0.000837,0.005629,1.080171,0.00608,0.033774,0.036482
2026-07-28 05:00:00,05:00,19.6,40.7,30.0,1.3,91.4,-0.00099,-9.9e-05,0.002762,1.049356,0.002899,0.016574,0.017392
2026-07-28 05:10:00,05:10,19.8,40.2,53.0,3.0,91.4,0.010008,0.001001,0.009246,1.071233,0.009905,0.055479,0.059431
2026-07-28 05:20:00,05:20,20.7,37.7,73.0,3.8,91.4,0.019373,0.001937,0.013761,1.091016,0.015014,0.082568,0.090083
2026-07-28 05:30:00,05:30,21.8,36.1,96.0,3.0,91.5,0.030303,0.00303,0.015242,1.08841,0.01659,0.091454,0.099539
2026-07-28 05:40:00,05:40,22.6,36.0,113.0,2.1,91.6,0.0019,0.00019,0.006005,1.078355,0.006475,0.036028,0.038851
2026-07-28 05:50:00,05:50,22.5,39.6,106.0,6.6,91.6,0.000262,2.6e-05,0.015203,1.11564,0.016961,0.09122,0.101769
2026-07-28 06:00:00,06:00,21.5,42.8,156.0,1.2,91.6,0.025257,0.002526,0.009334,1.039394,0.009701,0.056002,0.058208
2026-07-28 06:10:00,06:10,22.8,41.2,182.0,0.7,91.6,0.03765,0.003765,0.011762,1.040279,0.012235,0.070569,0.073412
2026-07-28 06:20:00,06:20,24.3,35.3,219.0,1.4,91.7,0.053134,0.005313,0.018166,1.073142,0.019494,0.108994,0.116967
2026-07-28 06:30:00,06:30,25.9,34.3,238.0,1.4,91.7,0.062461,0.006246,0.021213,1.077331,0.022853,0.127277,0.137119
2026-07-28 06:40:00,06:40,25.6,34.1,262.0,2.9,91.7,0.073711,0.007371,0.027904,1.095624,0.030572,0.167422,0.183432
2026-07-28 06:50:00,06:50,26.1,35.8,294.0,4.6,91.7,0.090336,0.009034,0.036186,1.108286,0.040104,0.217114,0.240624
2026-07-28 07:00:00,07:00,26.0,33.8,330.0,4.1,91.7,0.106373,0.010637,0.039613,1.110846,0.044004,0.237676,0.264021
2026-07-28 07:10:00,07:10,26.2,32.3,355.0,3.5,91.7,0.117554,0.011755,0.041593,1.110147,0.046174,0.249558,0.277046
2026-07-28 07:20:00,07:20,26.9,31.4,384.0,4.5,91.7,0.131241,0.013124,0.048152,1.125555,0.054198,0.288915,0.325189
2026-07-28 07:30:00,07:30,27.5,30.0,412.0,3.8,91.7,0.144041,0.014404,0.05066,1.123274,0.056905,0.30396,0.34143
2026-07-28 07:40:00,07:40,27.9,29.2,428.0,0.7,91.7,0.151359,0.015136,0.045323,1.090551,0.049427,0.271938,0.296562
2026-07-28 08:00:00,08:00,29.4,24.1,472.0,1.9,91.8,0.171925,0.017192,0.055594,1.125881,0.062592,0.333565,0.375554
2026-07-28 08:20:00,08:20,30.7,24.0,524.0,4.4,91.8,0.19862,0.019862,0.070892,1.155392,0.081908,0.42535,0.491446
2026-07-28 08:40:00,08:40,31.5,21.1,574.0,2.0,91.8,0.221459,0.022146,0.071898,1.139612,0.081936,0.431388,0.491615
2026-07-28 09:00:00,09:00,32.7,20.3,613.0,4.4,91.8,0.241663,0.024166,0.085725,1.170893,0.100375,0.514351,0.60225
2026-07-28 09:20:00,09:20,32.5,20.1,667.0,6.1,91.8,0.266813,0.026681,0.097259,1.191513,0.115886,0.583555,0.695314
2026-07-28 09:40:00,09:40,32.8,18.3,707.0,8.9,91.7,0.285048,0.028505,0.110452,1.231638,0.136036,0.662709,0.816218
2026-07-28 10:00:00,10:00,33.6,15.8,724.0,9.7,91.7,0.293464,0.029346,0.117086,1.251421,0.146524,0.702517,0.879145
2026-07-28 10:20:00,10:20,33.7,15.5,762.0,7.6,91.7,0.311208,0.031121,0.116714,1.22824,0.143353,0.700286,0.86012
2026-07-28 10:40:00,10:40,34.3,15.6,786.0,11.2,91.7,0.323683,0.032368,0.130427,1.269714,0.165606,0.782565,0.993633
2026-07-28 11:00:00,11:00,34.6,16.2,802.0,8.3,91.7,0.333032,0.033303,0.125791,1.233453,0.155157,0.754744,0.930941
2026-07-28 11:20:00,11:20,35.2,14.4,810.0,13.6,91.6,0.336334,0.033633,0.142226,1.30267,0.185274,0.853356,1.111642
2026-07-28 11:40:00,11:40,35.5,14.9,811.0,8.6,91.6,0.338777,0.033878,0.130139,1.24239,0.161684,0.780835,0.970102
2026-07-28 12:00:00,12:00,36.1,13.4,812.0,11.9,91.6,0.338639,0.033864,0.140799,1.287077,0.181219,0.844794,1.087315
2026-07-28 12:20:00,12:20,35.9,13.3,794.0,15.3,91.5,0.332031,0.033203,0.147504,1.327061,0.195747,0.885025,1.174482
2026-07-28 12:40:00,12:40,36.1,13.4,773.0,12.8,91.5,0.324066,0.032407,0.1392,1.29755,0.18062,0.835203,1.083717
2026-07-28 13:00:00,13:00,36.4,12.8,744.0,6.8,91.5,0.311878,0.031188,0.119267,1.230241,0.146727,0.715602,0.880363
2026-07-28 13:20:00,13:20,36.5,12.4,717.0,9.1,91.5,0.300277,0.030028,0.123244,1.258682,0.155125,0.739463,0.930749
2026-07-28 13:40:00,13:40,36.8,12.5,686.0,7.7,91.4,0.287294,0.028729,0.115579,1.241972,0.143546,0.693475,0.861276
2026-07-28 14:00:00,14:00,37.4,12.4,642.0,10.7,91.4,0.268857,0.026886,0.120536,1.277302,0.153961,0.723216,0.923765
2026-07-28 14:20:00,14:20,37.2,12.1,592.0,5.5,91.3,0.247663,0.024766,0.09732,1.218046,0.118541,0.583922,0.711244
2026-07-28 14:40:00,14:40,37.2,13.0,526.0,8.4,91.3,0.221289,0.022129,0.099078,1.248023,0.123652,0.594468,0.74191
2026-07-28 15:00:00,15:00,37.1,12.5,481.0,10.1,91.3,0.201672,0.020167,0.099141,1.2699,0.1259,0.594848,0.755398
2026-07-28 15:20:00,15:20,37.3,12.8,427.0,7.9,91.3,0.17927,0.017927,0.085436,1.243042,0.106201,0.512618,0.637206
2026-07-28 15:40:00,15:40,37.3,12.9,262.0,4.0,91.3,0.117163,0.011716,0.052783,1.197239,0.063194,0.316698,0.379163
2026-07-28 16:00:00,16:00,36.6,12.9,248.0,6.7,91.2,0.109804,0.01098,0.060353,1.228659,0.074153,0.362116,0.444917
2026-07-28 16:20:00,16:20,36.5,13.6,248.0,3.3,91.2,0.107043,0.010704,0.046495,1.18616,0.055151,0.278971,0.330904
2026-07-28 16:40:00,16:40,35.7,14.2,102.0,6.0,91.2,0.045668,0.004567,0.038167,1.215067,0.046376,0.229005,0.278256
2026-07-28 17:00:00,17:00,34.8,15.9,64.0,5.1,91.2,0.02753,0.002753,0.028672,1.197472,0.034334,0.172032,0.206004
2026-07-28 17:20:00,17:20,34.1,16.6,80.0,4.2,91.2,0.035243,0.003524,0.027143,1.184066,0.032139,0.162855,0.192831
2026-07-28 17:40:00,17:40,34.0,17.7,64.0,4.0,91.2,0.027626,0.002763,0.02393,1.17713,0.028169,0.143579,0.169011
2026-07-28 18:00:00,18:00,32.8,16.8,16.0,9.1,91.1,0.004517,0.000452,0.035125,1.240249,0.043564,0.21075,0.261382
2026-07-28 18:20:00,18:20,32.6,15.8,5.0,8.3,91.1,-0.000823,-0.000411,0.031328,1.235129,0.038694,0.187968,0.232165
2026-07-28 18:30:00,18:30,32.2,16.6,1.0,2.4,91.1,-0.002701,-0.001351,0.009135,1.163119,0.010625,0.05481,0.063751
2026-07-28 18:40:00,18:40,32.3,16.4,0.0,0.6,91.1,-0.019148,-0.009574,0.0,1.14301,0.0,0.0,0.0
2026-07-28 18:50:00,18:50,31.9,16.0,0.0,2.2,91.1,-0.019306,-0.009653,0.005695,1.163305,0.006625,0.03417,0.039751
2026-07-28 19:00:00,19:00,32.1,15.7,0.0,3.9,91.1,-0.019397,-0.009699,0.012341,1.184345,0.014617,0.074049,0.087699
2026-07-28 19:10:00,19:10,31.7,17.8,0.0,5.6,91.1,-0.018731,-0.009365,0.018138,1.19533,0.021681,0.10883,0.130088
2026-07-28 19:20:00,19:20,29.1,22.2,0.0,0.8,91.1,-0.0177,-0.00885,6.9e-05,1.12104,7.8e-05,0.000416,0.000467
2026-07-28 19:30:00,19:30,28.7,21.4,0.0,8.1,91.1,-0.017937,-0.008969,0.024213,1.209341,0.029282,0.145278,0.17569
2026-07-28 19:40:00,19:40,29.3,21.0,0.0,3.0,91.1,-0.017993,-0.008997,0.007964,1.151668,0.009172,0.047785,0.055033
2026-07-28 19:50:00,19:50,28.8,22.7,0.0,2.2,91.1,-0.017602,-0.008801,0.004991,1.135237,0.005666,0.029948,0.033998
2026-07-28 20:10:00,20:10,27.9,25.1,0.0,2.5,91.1,-0.017121,-0.00856,0.005731,1.128674,0.006469,0.034387,0.038811
2026-07-28 20:20:00,20:20,28.6,24.4,0.0,2.7,91.2,-0.017209,-0.008605,0.006545,1.133934,0.007422,0.03927,0.044529
2026-07-28 20:30:00,20:30,28.3,24.5,0.0,3.2,91.2,-0.017217,-0.008609,0.008136,1.139333,0.00927,0.048816,0.055618
2026-07-28 20:40:00,20:40,27.8,28.3,0.0,0.9,91.2,-0.016429,-0.008214,0.000361,1.096649,0.000396,0.002164,0.002373
2026-07-28 20:50:00,20:50,27.2,27.0,0.0,1.8,91.1,-0.01678,-0.00839,0.003274,1.112568,0.003642,0.019641,0.021852
2026-07-28 21:00:00,21:00,27.4,26.6,0.0,1.1,91.2,-0.016843,-0.008421,0.001022,1.106098,0.001131,0.006133,0.006784
2026-07-28 21:20:00,21:20,28.0,25.0,0.0,6.1,91.2,-0.017133,-0.008567,0.017009,1.170986,0.019917,0.102055,0.119505
2026-07-28 21:30:00,21:30,25.6,30.2,0.0,2.7,91.1,-0.016325,-0.008162,0.005637,1.109635,0.006255,0.03382,0.037528
2026-07-28 21:40:00,21:40,25.5,30.0,0.0,4.0,91.1,-0.016374,-0.008187,0.009347,1.125601,0.010521,0.056082,0.063126
2026-07-28 21:50:00,21:50,25.1,29.8,0.0,7.0,91.1,-0.016456,-0.008228,0.017271,1.16135,0.020057,0.103624,0.120344
2026-07-28 22:00:00,22:00,25.3,30.3,0.0,4.0,91.1,-0.016341,-0.008171,0.009264,1.124345,0.010416,0.055585,0.062497
2026-07-28 22:10:00,22:10,25.7,30.5,0.0,2.4,91.2,-0.016257,-0.008128,0.004757,1.104888,0.005256,0.02854,0.031534
2026-07-28 22:20:00,22:20,24.7,31.6,0.0,1.8,91.1,-0.016175,-0.008088,0.002844,1.093297,0.00311,0.017065,0.018657
2026-07-28 22:30:00,22:30,24.8,29.4,0.0,5.3,91.1,-0.016561,-0.00828,0.012829,1.143243,0.014666,0.076972,0.087998
2026-07-28 22:40:00,22:40,26.2,27.0,0.0,5.4,91.2,-0.016886,-0.008443,0.013982,1.154461,0.016142,0.083892,0.09685
2026-07-28 22:50:00,22:50,23.5,32.8,0.0,3.0,91.0,-0.016105,-0.008052,0.005933,1.102234,0.00654,0.035599,0.039239
2026-07-28 23:00:00,23:00,24.3,30.1,0.0,4.5,91.1,-0.016484,-0.008242,0.010438,1.131001,0.011806,0.062631,0.070836
2026-07-28 23:10:00,23:10,27.3,25.5,0.0,4.9,91.2,-0.017093,-0.008547,0.013106,1.154927,0.015136,0.078636,0.090819
2026-07-28 23:20:00,23:20,23.7,32.5,0.0,3.1,91.1,-0.016133,-0.008066,0.006266,1.104655,0.006922,0.037598,0.041532
2026-07-28 23:30:00,23:30,25.3,26.3,0.0,5.2,91.1,-0.017108,-0.008554,0.013275,1.155066,0.015334,0.07965,0.092001
2026-07-29 00:00:00,00:00,22.7,34.4,0.0,1.7,91.0,-0.015936,-0.007968,0.002276,1.080403,0.002459,0.013654,0.014752
2026-07-29 00:20:00,00:20,24.0,31.2,0.0,0.0,91.1,-0.016322,-0.008161,0.0,1.074026,0.0,0.0,0.0
2026-07-29 00:30:00,00:30,23.3,32.4,0.0,5.6,91.0,-0.016192,-0.008096,0.012574,1.134166,0.01426,0.075441,0.085563
2026-07-29 00:40:00,00:40,22.0,35.5,0.0,2.7,91.0,-0.015844,-0.007922,0.004712,1.087432,0.005124,0.02827,0.030742
2026-07-29 00:50:00,00:50,23.0,33.4,0.0,0.0,91.0,-0.016061,-0.008031,0.0,1.06481,0.0,0.0,0.0
2026-07-29 01:00:00,01:00,21.4,37.1,0.0,4.2,91.0,-0.015677,-0.007838,0.008007,1.098185,0.008793,0.04804,0.052757
2026-07-29 01:10:00,01:10,21.5,37.5,0.0,8.6,91.0,-0.015609,-0.007805,0.017247,1.147712,0.019795,0.103482,0.118767
2026-07-29 01:20:00,01:20,21.4,38.4,0.0,3.5,91.0,-0.015495,-0.007747,0.006242,1.084593,0.00677,0.037449,0.040617
2026-07-29 01:30:00,01:30,21.9,35.4,0.0,6.2,91.0,-0.015869,-0.007935,0.012927,1.128581,0.01459,0.077564,0.087537
2026-07-29 01:40:00,01:40,22.8,32.9,0.0,8.6,91.1,-0.016161,-0.008081,0.019208,1.166983,0.022416,0.115249,0.134494
2026-07-29 01:50:00,01:50,21.8,35.2,0.0,1.0,91.0,-0.015909,-0.007954,0.000344,1.068906,0.000368,0.002067,0.002209
2026-07-29 02:00:00,02:00,23.3,31.8,0.0,2.2,91.1,-0.016291,-0.008145,0.003835,1.097114,0.004207,0.023008,0.025242
2026-07-29 02:10:00,02:10,22.7,32.9,0.0,3.4,91.0,-0.016171,-0.008086,0.006845,1.10647,0.007574,0.041069,0.045441
2026-07-29 02:20:00,02:20,21.8,35.3,0.0,0.0,91.0,-0.015894,-0.007947,0.0,1.05685,0.0,0.0,0.0
2026-07-29 02:30:00,02:30,21.7,34.9,0.0,0.4,91.0,-0.015963,-0.007982,0.0,1.06318,0.0,0.0,0.0
2026-07-29 02:40:00,02:40,21.5,35.6,0.0,3.9,91.0,-0.015881,-0.00794,0.007535,1.100978,0.008296,0.045212,0.049777
2026-07-29 02:50:00,02:50,20.2,38.4,0.0,2.6,90.9,-0.015624,-0.007812,0.004012,1.074119,0.004309,0.024072,0.025856
2026-07-29 03:00:00,03:00,20.2,39.0,0.0,2.4,91.0,-0.015545,-0.007772,0.003512,1.069278,0.003755,0.02107,0.022529
2026-07-29 03:10:00,03:10,20.9,35.4,0.0,3.8,91.0,-0.015966,-0.007983,0.007215,1.100652,0.007941,0.04329,0.047647
2026-07-29 03:20:00,03:20,21.8,34.3,0.0,3.6,91.1,-0.016042,-0.008021,0.007039,1.102933,0.007763,0.042233,0.04658
2026-07-29 03:30:00,03:30,19.0,44.2,0.0,6.9,91.0,-0.015035,-0.007518,0.011447,1.09986,0.01259,0.068682,0.075541
2026-07-29 03:40:00,03:40,17.8,49.8,0.0,0.9,91.0,-0.014565,-0.007282,0.0,1.006578,0.0,0.0,0.0
2026-07-29 03:50:00,03:50,17.6,47.6,0.0,4.0,91.0,-0.014818,-0.007409,0.0055,1.051869,0.005786,0.033001,0.034713
2026-07-29 04:00:00,04:00,18.1,47.0,0.0,5.0,91.0,-0.014825,-0.007413,0.007405,1.06602,0.007894,0.04443,0.047363
2026-07-29 04:10:00,04:10,17.3,50.0,0.0,1.8,91.0,-0.014605,-0.007303,0.001361,1.016214,0.001383,0.008164,0.008297
2026-07-29 04:20:00,04:20,18.1,49.5,0.0,1.4,91.1,-0.014558,-0.007279,0.000689,1.013653,0.000698,0.004132,0.004188
2026-07-29 04:30:00,04:30,18.5,44.7,0.0,1.4,91.1,-0.015034,-0.007517,0.000889,1.033762,0.000919,0.005332,0.005512
2026-07-29 04:40:00,04:40,18.2,46.7,3.0,1.9,91.1,-0.013406,-0.006703,0.001979,1.031202,0.002041,0.011876,0.012247
2026-07-29 04:50:00,04:50,19.7,41.8,7.0,0.9,91.2,-0.011883,-0.001188,0.0,1.040093,0.0,0.0,0.0
2026-07-29 05:00:00,05:00,20.4,40.7,18.0,1.8,91.2,-0.006663,-0.000666,0.002517,1.055174,0.002656,0.015102,0.015935
2026-07-29 05:10:00,05:10,21.3,36.0,31.0,2.6,91.2,-0.000963,-9.6e-05,0.006325,1.084174,0.006857,0.037948,0.041143
2026-07-29 05:20:00,05:20,21.3,37.8,46.0,2.1,91.3,0.006491,0.000649,0.006854,1.070814,0.007339,0.041124,0.044037
2026-07-29 05:30:00,05:30,21.3,37.4,63.0,1.1,91.3,0.014595,0.001459,0.00657,1.060853,0.006969,0.039418,0.041817
2026-07-29 05:40:00,05:40,19.7,46.5,81.0,2.0,91.2,-0.010052,-0.001005,0.001635,1.033204,0.00169,0.009811,0.010137
2026-07-29 05:50:00,05:50,19.4,49.9,103.0,0.8,91.3,0.001657,0.000166,0.00199,1.004995,0.002,0.011943,0.012003
2026-07-29 06:00:00,06:00,20.0,49.5,128.0,1.0,91.3,0.013813,0.001381,0.005504,1.008999,0.005553,0.033022,0.033319
2026-07-29 06:10:00,06:10,21.4,46.5,154.0,2.3,91.3,0.025836,0.002584,0.011446,1.036695,0.011866,0.068676,0.071196
2026-07-29 06:30:00,06:30,22.7,44.6,207.0,2.4,91.4,0.051174,0.005117,0.018648,1.045818,0.019502,0.111888,0.117015
2026-07-29 06:40:00,06:40,23.2,43.7,237.0,1.8,91.4,0.065449,0.006545,0.021433,1.042606,0.022346,0.128598,0.134077
2026-07-29 07:00:00,07:00,25.8,31.9,294.0,3.2,91.5,0.087842,0.008784,0.032782,1.108332,0.036334,0.196693,0.218001
2026-07-29 07:10:00,07:10,26.6,27.8,321.0,7.0,91.5,0.09848,0.009848,0.045993,1.169729,0.053799,0.275957,0.322795
2026-07-29 07:20:00,07:20,27.2,28.7,351.0,5.1,91.6,0.114263,0.011426,0.045821,1.143848,0.052413,0.274928,0.314476
2026-07-29 07:30:00,07:30,27.2,30.5,377.0,3.1,91.6,0.129402,0.01294,0.044734,1.113033,0.049791,0.268405,0.298744
2026-07-29 07:50:00,07:50,27.9,29.4,432.0,4.3,91.6,0.157012,0.015701,0.055756,1.131606,0.063094,0.334536,0.378563
2026-07-29 08:00:00,08:00,28.2,29.0,458.0,9.0,91.6,0.170127,0.017013,0.069887,1.187976,0.083025,0.419325,0.498148
2026-07-29 08:10:00,08:10,28.2,31.2,488.0,5.5,91.6,0.185976,0.018598,0.066083,1.13803,0.075204,0.396496,0.451224
2026-07-29 08:20:00,08:20,28.2,30.0,509.0,7.4,91.6,0.196417,0.019642,0.073075,1.165167,0.085145,0.438452,0.51087
2026-07-29 08:30:00,08:30,28.6,30.8,545.0,5.3,91.6,0.213479,0.021348,0.073546,1.137378,0.08365,0.441277,0.501899
2026-07-29 08:40:00,08:40,29.3,29.7,602.0,4.2,91.7,0.237105,0.023711,0.078635,1.129186,0.088793,0.471807,0.532758
2026-07-29 08:50:00,08:50,29.0,30.1,551.0,9.8,91.6,0.221634,0.022163,0.085234,1.192677,0.101657,0.511406,0.609942
2026-07-29 09:00:00,09:00,29.1,31.7,295.0,7.9,91.6,0.128948,0.012895,0.05687,1.163864,0.066189,0.341222,0.397136
2026-07-29 09:10:00,09:10,29.2,32.2,582.0,5.4,91.6,0.239526,0.023953,0.081114,1.132677,0.091876,0.486684,0.551256
2026-07-29 09:20:00,09:20,29.7,30.2,640.0,9.0,91.6,0.262977,0.026298,0.095424,1.182949,0.112881,0.572542,0.677288
2026-07-29 09:30:00,09:30,30.1,30.1,663.0,9.3,91.7,0.274121,0.027412,0.099527,1.186859,0.118124,0.597161,0.708746
2026-07-29 09:40:00,09:40,30.1,29.8,690.0,10.8,91.6,0.2864,0.02864,0.105492,1.205571,0.127178,0.63295,0.763066
2026-07-29 09:50:00,09:50,30.2,29.5,697.0,10.2,91.6,0.29085,0.029085,0.1059,1.199846,0.127063,0.635397,0.762379
2026-07-29 10:00:00,10:00,30.3,30.0,715.0,10.6,91.6,0.299984,0.029998,0.108905,1.202406,0.130948,0.653431,0.785689
2026-07-29 10:20:00,10:20,30.4,29.7,741.0,15.9,91.6,0.313114,0.031311,0.121002,1.265339,0.153108,0.72601,0.918648
2026-07-29 10:30:00,10:30,30.2,29.4,749.0,13.6,91.6,0.31731,0.031731,0.118289,1.23983,0.146659,0.709737,0.879953
