تاریخ و زمان,نوع سنسور,مقدار,واحد
2026-03-17 14:36:25,باران,288.6,mm
2026-03-17 14:36:25,فشار هوا,90.8,kPa
2026-03-17 14:36:25,دما,19.2,°C
2026-03-17 14:36:25,سرعت باد,9.3,km/h
2026-03-17 14:26:24,باران,288.6,mm
2026-03-17 14:26:24,سرعت باد,6,km/h
2026-03-17 14:26:24,فشار هوا,90.8,kPa
2026-03-17 14:26:24,دما,19.6,°C
2026-03-17 14:26:24,رطوبت,57.2,%
2026-03-17 14:26:24,جهت باد,156.8,degree
2026-03-17 14:26:24,تابش خورشیدی,32,W/m2
2026-03-17 14:16:23,باران,288.6,mm
2026-03-17 14:16:23,جهت باد,130.6,degree
2026-03-17 14:16:23,دما,19.6,°C
2026-03-17 14:16:23,تابش خورشیدی,30,W/m2
2026-03-17 14:16:23,سرعت باد,2.9,km/h
2026-03-17 14:16:23,فشار هوا,90.8,kPa
2026-03-17 14:16:23,رطوبت,57.4,%
2026-03-17 14:06:21,دما,19.9,°C
2026-03-17 14:06:21,سرعت باد,4.6,km/h
2026-03-17 14:06:21,باران,288.6,mm
2026-03-17 14:06:21,تابش خورشیدی,55,W/m2
2026-03-17 14:06:21,فشار هوا,90.8,kPa
2026-03-17 14:06:21,جهت باد,104.2,degree
2026-03-17 14:06:21,رطوبت,57.5,%
2026-03-17 13:56:20,باران,288.4,mm
2026-03-17 13:56:20,فشار هوا,90.8,kPa
2026-03-17 13:56:20,رطوبت,56.6,%
2026-03-17 13:56:20,جهت باد,125.1,degree
2026-03-17 13:56:20,تابش خورشیدی,141,W/m2
2026-03-17 13:56:20,دما,20.1,°C
2026-03-17 13:56:20,سرعت باد,4.9,km/h
2026-03-17 13:46:19,باران,288.4,mm
2026-03-17 13:46:19,سرعت باد,10.1,km/h
2026-03-17 13:46:19,رطوبت,56.2,%
2026-03-17 13:46:19,دما,20.2,°C
2026-03-17 13:46:19,تابش خورشیدی,168,W/m2
2026-03-17 13:46:19,فشار هوا,90.8,kPa
2026-03-17 13:46:19,جهت باد,111.9,degree
2026-03-17 13:36:18,سرعت باد,6.4,km/h
2026-03-17 13:36:18,جهت باد,114.6,degree
2026-03-17 13:36:18,باران,288.4,mm
2026-03-17 13:36:18,دما,20.9,°C
2026-03-17 13:36:18,فشار هوا,90.9,kPa
2026-03-17 13:36:18,تابش خورشیدی,175,W/m2
2026-03-17 13:36:18,رطوبت,55.5,%
2026-03-17 13:27:30,سرعت باد,7.4,km/h
2026-03-17 13:27:30,رطوبت,55.6,%
2026-03-17 13:27:30,تابش خورشیدی,601,W/m2
2026-03-17 13:27:30,جهت باد,109.9,degree
2026-03-17 13:27:30,دما,21.2,°C
2026-03-17 13:27:30,فشار هوا,90.9,kPa
2026-03-17 13:27:30,باران,288.4,mm
2026-03-17 13:26:38,دما,21.2,°C
2026-03-17 13:26:38,باران,288.4,mm
2026-03-17 13:26:38,رطوبت,55.6,%
2026-03-17 13:26:38,فشار هوا,90.9,kPa
2026-03-17 13:26:38,سرعت باد,7.4,km/h
2026-03-17 13:26:38,تابش خورشیدی,601,W/m2
2026-03-17 13:26:38,جهت باد,109.9,degree
2026-03-17 13:16:16,جهت باد,138.2,degree
2026-03-17 13:16:16,فشار هوا,90.9,kPa
2026-03-17 13:16:16,سرعت باد,6,km/h
2026-03-17 13:16:16,رطوبت,56.5,%
2026-03-17 13:16:16,تابش خورشیدی,732,W/m2
2026-03-17 13:16:16,باران,288.4,mm
2026-03-17 13:16:16,دما,20.9,°C
2026-03-17 13:06:16,باران,288.4,mm
2026-03-17 13:06:16,جهت باد,116.6,degree
2026-03-17 13:06:16,فشار هوا,90.9,kPa
2026-03-17 13:06:16,رطوبت,59.9,%
2026-03-17 13:06:16,دما,21,°C
2026-03-17 13:06:16,سرعت باد,7.1,km/h
2026-03-17 13:06:16,تابش خورشیدی,607,W/m2
2026-03-17 12:56:14,رطوبت,61.4,%
2026-03-17 12:56:14,سرعت باد,11.3,km/h
2026-03-17 12:56:14,دما,20.8,°C
2026-03-17 12:56:14,تابش خورشیدی,650,W/m2
2026-03-17 12:56:14,فشار هوا,90.9,kPa
2026-03-17 12:56:14,جهت باد,118.2,degree
2026-03-17 12:56:14,باران,288.4,mm
2026-03-17 12:46:13,دما,20.2,°C
2026-03-17 12:46:13,باران,288.4,mm
2026-03-17 12:46:13,سرعت باد,8.6,km/h
2026-03-17 12:46:13,فشار هوا,91,kPa
2026-03-17 12:46:13,تابش خورشیدی,647,W/m2
2026-03-17 12:46:13,رطوبت,60.2,%
2026-03-17 12:46:13,جهت باد,74,degree
2026-03-17 12:36:12,دما,20.3,°C
2026-03-17 12:36:12,تابش خورشیدی,645,W/m2
2026-03-17 12:36:12,باران,288.4,mm
2026-03-17 12:36:12,فشار هوا,91,kPa
2026-03-17 12:36:12,جهت باد,85.2,degree
2026-03-17 12:36:12,سرعت باد,14.4,km/h
2026-03-17 12:36:12,رطوبت,60.4,%
2026-03-17 12:26:12,باران,288.4,mm
2026-03-17 12:26:12,سرعت باد,9.6,km/h
2026-03-17 12:26:12,جهت باد,168.4,degree
2026-03-17 12:26:12,دما,20.1,°C
2026-03-17 12:26:12,فشار هوا,91,kPa
2026-03-17 12:26:12,تابش خورشیدی,654,W/m2
2026-03-17 12:26:12,رطوبت,61.5,%
2026-03-17 12:16:11,فشار هوا,91,kPa
2026-03-17 12:16:11,رطوبت,61.4,%
2026-03-17 12:16:11,جهت باد,171.5,degree
2026-03-17 12:16:11,تابش خورشیدی,657,W/m2
2026-03-17 12:16:11,سرعت باد,7.8,km/h
2026-03-17 12:16:11,باران,288.4,mm
2026-03-17 12:16:11,دما,20.1,°C
2026-03-17 12:06:09,جهت باد,136.1,degree
2026-03-17 12:06:09,سرعت باد,4.9,km/h
2026-03-17 12:06:09,دما,19.9,°C
2026-03-17 12:06:09,فشار هوا,91,kPa
2026-03-17 12:06:09,تابش خورشیدی,662,W/m2
2026-03-17 12:06:09,باران,288.4,mm
2026-03-17 12:06:09,رطوبت,61,%
2026-03-17 11:56:08,سرعت باد,5.1,km/h
2026-03-17 11:56:08,فشار هوا,91,kPa
2026-03-17 11:56:08,جهت باد,174.3,degree
2026-03-17 11:56:08,تابش خورشیدی,668,W/m2
2026-03-17 11:56:08,رطوبت,63,%
2026-03-17 11:56:08,باران,288.4,mm
2026-03-17 11:56:08,دما,19.5,°C
2026-03-17 11:46:07,باران,288.4,mm
2026-03-17 11:46:07,دما,19.2,°C
2026-03-17 11:46:07,تابش خورشیدی,639,W/m2
2026-03-17 11:46:07,سرعت باد,11.2,km/h
2026-03-17 11:46:07,فشار هوا,91,kPa
2026-03-17 11:46:07,جهت باد,111.7,degree
2026-03-17 11:46:07,رطوبت,66.9,%
2026-03-17 11:36:06,رطوبت,67.1,%
2026-03-17 11:36:06,سرعت باد,5.4,km/h
2026-03-17 11:36:06,جهت باد,92.9,degree
2026-03-17 11:36:06,فشار هوا,91,kPa
2026-03-17 11:36:06,تابش خورشیدی,646,W/m2
2026-03-17 11:36:06,دما,19,°C
2026-03-17 11:36:06,باران,288.4,mm
2026-03-17 11:26:06,فشار هوا,91,kPa
2026-03-17 11:26:06,تابش خورشیدی,672,W/m2
2026-03-17 11:26:06,جهت باد,150.7,degree
2026-03-17 11:26:06,باران,288.4,mm
2026-03-17 11:26:06,دما,18.8,°C
2026-03-17 11:26:06,رطوبت,67.3,%
2026-03-17 11:26:06,سرعت باد,8.3,km/h
2026-03-17 11:16:05,دما,18.3,°C
2026-03-17 11:16:05,رطوبت,66.9,%
2026-03-17 11:16:05,باران,288.4,mm
2026-03-17 11:16:05,جهت باد,138.1,degree
2026-03-17 11:16:05,تابش خورشیدی,667,W/m2
2026-03-17 11:16:05,سرعت باد,3.9,km/h
2026-03-17 11:16:05,فشار هوا,91,kPa
2026-03-17 11:06:04,فشار هوا,91,kPa
2026-03-17 11:06:04,سرعت باد,9.4,km/h
2026-03-17 11:06:04,دما,18,°C
2026-03-17 11:06:04,جهت باد,163.2,degree
2026-03-17 11:06:04,تابش خورشیدی,657,W/m2
2026-03-17 11:06:04,باران,288.4,mm
2026-03-17 11:06:04,رطوبت,68.1,%
2026-03-17 10:56:02,سرعت باد,3,km/h
2026-03-17 10:56:02,جهت باد,96,degree
2026-03-17 10:56:02,دما,17.8,°C
2026-03-17 10:56:02,رطوبت,68.2,%
2026-03-17 10:56:02,باران,288.4,mm
2026-03-17 10:56:02,فشار هوا,91,kPa
2026-03-17 10:56:02,تابش خورشیدی,650,W/m2
2026-03-17 10:46:02,سرعت باد,5.6,km/h
2026-03-17 10:46:02,باران,288.4,mm
2026-03-17 10:46:02,تابش خورشیدی,650,W/m2
2026-03-17 10:46:02,دما,17.4,°C
2026-03-17 10:46:02,فشار هوا,91.1,kPa
2026-03-17 10:46:02,رطوبت,70.5,%
2026-03-17 10:46:02,جهت باد,173.7,degree
2026-03-17 10:36:00,فشار هوا,91.1,kPa
2026-03-17 10:36:00,باران,288.4,mm
2026-03-17 10:36:00,سرعت باد,8.4,km/h
2026-03-17 10:36:00,دما,16.8,°C
2026-03-17 10:36:00,رطوبت,69.7,%
2026-03-17 10:36:00,جهت باد,109.8,degree
2026-03-17 10:36:00,تابش خورشیدی,687,W/m2
2026-03-17 10:25:59,فشار هوا,91.1,kPa
2026-03-17 10:25:59,جهت باد,102.3,degree
2026-03-17 10:25:59,تابش خورشیدی,406,W/m2
2026-03-17 10:25:59,رطوبت,70.6,%
2026-03-17 10:25:59,دما,16.4,°C
2026-03-17 10:25:59,سرعت باد,0.1,km/h
2026-03-17 10:25:59,باران,288.4,mm
2026-03-17 10:15:59,تابش خورشیدی,637,W/m2
2026-03-17 10:15:59,رطوبت,72.1,%
2026-03-17 10:15:59,جهت باد,75.8,degree
2026-03-17 10:15:59,باران,288.4,mm
2026-03-17 10:15:59,سرعت باد,6.4,km/h
2026-03-17 10:15:59,فشار هوا,91.1,kPa
2026-03-17 10:15:59,دما,15.7,°C
2026-03-17 10:05:57,دما,15.6,°C
2026-03-17 10:05:57,رطوبت,71.8,%
2026-03-17 10:05:57,باران,288.4,mm
2026-03-17 10:05:57,سرعت باد,5,km/h
2026-03-17 10:05:57,تابش خورشیدی,260,W/m2
2026-03-17 10:05:57,جهت باد,118.9,degree
2026-03-17 10:05:57,فشار هوا,91.1,kPa
2026-03-17 09:55:56,سرعت باد,7.1,km/h
2026-03-17 09:55:56,جهت باد,137,degree
2026-03-17 09:55:56,رطوبت,72.1,%
2026-03-17 09:55:56,دما,15.4,°C
2026-03-17 09:55:56,باران,288.4,mm
2026-03-17 09:55:56,تابش خورشیدی,499,W/m2
2026-03-17 09:55:56,فشار هوا,91.1,kPa
2026-03-17 09:45:55,جهت باد,79.6,degree
2026-03-17 09:45:55,سرعت باد,5.5,km/h
2026-03-17 09:45:55,باران,288.4,mm
2026-03-17 09:45:55,دما,15.3,°C
2026-03-17 09:45:55,فشار هوا,91.1,kPa
2026-03-17 09:45:55,رطوبت,70.1,%
2026-03-17 09:45:55,تابش خورشیدی,510,W/m2
2026-03-17 09:35:54,باران,288.4,mm
2026-03-17 09:35:54,رطوبت,72.8,%
2026-03-17 09:35:54,سرعت باد,0.3,km/h
2026-03-17 09:35:54,فشار هوا,91.1,kPa
2026-03-17 09:35:54,جهت باد,63.6,degree
2026-03-17 09:35:54,دما,14.5,°C
2026-03-17 09:35:54,تابش خورشیدی,372,W/m2
2026-03-17 09:25:49,فشار هوا,91.1,kPa
2026-03-17 09:25:49,جهت باد,159.1,degree
2026-03-17 09:25:49,دما,14.1,°C
2026-03-17 09:25:49,تابش خورشیدی,409,W/m2
2026-03-17 09:25:49,رطوبت,75,%
2026-03-17 09:25:49,سرعت باد,4.8,km/h
2026-03-17 09:25:49,باران,288.4,mm
2026-03-17 09:15:43,جهت باد,195.5,degree
2026-03-17 09:15:43,فشار هوا,91.1,kPa
2026-03-17 09:15:43,رطوبت,77.3,%
2026-03-17 09:15:43,باران,288.4,mm
2026-03-17 09:15:43,سرعت باد,3.7,km/h
2026-03-17 09:15:43,تابش خورشیدی,283,W/m2
2026-03-17 09:15:43,دما,13.4,°C
2026-03-17 09:05:42,باران,288.4,mm
2026-03-17 09:05:42,جهت باد,158,degree
2026-03-17 09:05:42,تابش خورشیدی,223,W/m2
2026-03-17 09:05:42,فشار هوا,91.2,kPa
2026-03-17 09:05:42,دما,13.2,°C
2026-03-17 09:05:42,رطوبت,78.5,%
2026-03-17 09:05:42,سرعت باد,7.4,km/h
2026-03-17 08:55:42,باران,288.4,mm
2026-03-17 08:55:42,دما,12.7,°C
2026-03-17 08:55:42,فشار هوا,91.1,kPa
2026-03-17 08:55:42,رطوبت,80.4,%
2026-03-17 08:55:42,تابش خورشیدی,235,W/m2
2026-03-17 08:55:42,جهت باد,122.1,degree
2026-03-17 08:55:42,سرعت باد,5.4,km/h
2026-03-17 08:45:41,فشار هوا,91.1,kPa
2026-03-17 08:45:41,باران,288.4,mm
2026-03-17 08:45:41,سرعت باد,3.2,km/h
2026-03-17 08:45:41,جهت باد,70.2,degree
2026-03-17 08:45:41,دما,12.5,°C
2026-03-17 08:45:41,رطوبت,80.6,%
2026-03-17 08:45:41,تابش خورشیدی,150,W/m2
2026-03-17 08:35:40,جهت باد,79.2,degree
2026-03-17 08:35:40,تابش خورشیدی,146,W/m2
2026-03-17 08:35:40,فشار هوا,91.1,kPa
2026-03-17 08:35:40,سرعت باد,5.4,km/h
2026-03-17 08:35:40,دما,12.2,°C
2026-03-17 08:35:40,رطوبت,82.3,%
2026-03-17 08:35:40,باران,288.4,mm
2026-03-17 08:25:38,جهت باد,120.9,degree
2026-03-17 08:25:38,فشار هوا,91.2,kPa
2026-03-17 08:25:38,سرعت باد,2.3,km/h
2026-03-17 08:25:38,تابش خورشیدی,109,W/m2
2026-03-17 08:25:38,دما,12,°C
2026-03-17 08:25:38,باران,288.4,mm
2026-03-17 08:25:38,رطوبت,82.9,%
2026-03-17 08:15:38,جهت باد,106.1,degree
2026-03-17 08:15:38,تابش خورشیدی,72,W/m2
2026-03-17 08:15:38,فشار هوا,91.1,kPa
2026-03-17 08:15:38,رطوبت,82.3,%
2026-03-17 08:15:38,دما,11.9,°C
2026-03-17 08:15:38,سرعت باد,7.1,km/h
2026-03-17 08:15:38,باران,288.4,mm
2026-03-17 08:05:36,باران,288.4,mm
2026-03-17 08:05:36,تابش خورشیدی,71,W/m2
2026-03-17 08:05:36,فشار هوا,91.1,kPa
2026-03-17 08:05:36,رطوبت,80.6,%
2026-03-17 08:05:36,دما,12,°C
2026-03-17 08:05:36,جهت باد,78.1,degree
2026-03-17 08:05:36,سرعت باد,8.8,km/h
2026-03-17 07:55:36,تابش خورشیدی,84,W/m2
2026-03-17 07:55:36,رطوبت,79.9,%
2026-03-17 07:55:36,فشار هوا,91.1,kPa
2026-03-17 07:55:36,دما,12.2,°C
2026-03-17 07:55:36,باران,288.4,mm
2026-03-17 07:55:36,جهت باد,87.3,degree
2026-03-17 07:55:36,سرعت باد,5.5,km/h
2026-03-17 07:45:35,دما,12.5,°C
2026-03-17 07:45:35,باران,288.4,mm
2026-03-17 07:45:35,فشار هوا,91.1,kPa
2026-03-17 07:45:35,جهت باد,112.6,degree
2026-03-17 07:45:35,سرعت باد,5.6,km/h
2026-03-17 07:45:35,تابش خورشیدی,134,W/m2
2026-03-17 07:45:35,رطوبت,77,%
2026-03-17 07:35:34,جهت باد,73.6,degree
2026-03-17 07:35:34,تابش خورشیدی,204,W/m2
2026-03-17 07:35:34,سرعت باد,1.3,km/h
2026-03-17 07:35:34,فشار هوا,91.1,kPa
2026-03-17 07:35:34,رطوبت,78.6,%
2026-03-17 07:35:34,باران,288.4,mm
2026-03-17 07:35:34,دما,12,°C
2026-03-17 07:25:32,تابش خورشیدی,177,W/m2
2026-03-17 07:25:32,سرعت باد,0.8,km/h
2026-03-17 07:25:32,فشار هوا,91.1,kPa
2026-03-17 07:25:32,دما,11.6,°C
2026-03-17 07:25:32,رطوبت,83.6,%
2026-03-17 07:25:32,جهت باد,357.3,degree
2026-03-17 07:25:32,باران,288.4,mm
2026-03-17 07:15:31,تابش خورشیدی,108,W/m2
2026-03-17 07:15:31,جهت باد,55.5,degree
2026-03-17 07:15:31,رطوبت,82,%
2026-03-17 07:15:31,باران,288.4,mm
2026-03-17 07:15:31,دما,11.3,°C
2026-03-17 07:15:31,سرعت باد,0.8,km/h
2026-03-17 07:15:31,فشار هوا,91.1,kPa
2026-03-17 07:05:30,رطوبت,81.4,%
2026-03-17 07:05:30,فشار هوا,91.1,kPa
2026-03-17 07:05:30,دما,11.3,°C
2026-03-17 07:05:30,جهت باد,90.7,degree
2026-03-17 07:05:30,تابش خورشیدی,108,W/m2
2026-03-17 07:05:30,باران,288.4,mm
2026-03-17 07:05:30,سرعت باد,2.5,km/h
2026-03-17 06:55:30,رطوبت,84.2,%
2026-03-17 06:55:30,باران,288.2,mm
2026-03-17 06:55:30,دما,11.1,°C
2026-03-17 06:55:30,جهت باد,138.7,degree
2026-03-17 06:55:30,تابش خورشیدی,123,W/m2
2026-03-17 06:55:30,فشار هوا,91.1,kPa
2026-03-17 06:55:30,سرعت باد,1.6,km/h
2026-03-17 06:45:28,رطوبت,85.1,%
2026-03-17 06:45:28,جهت باد,207.7,degree
2026-03-17 06:45:28,باران,288.2,mm
2026-03-17 06:45:28,تابش خورشیدی,81,W/m2
2026-03-17 06:45:28,فشار هوا,91.1,kPa
2026-03-17 06:45:28,سرعت باد,0.9,km/h
2026-03-17 06:45:28,دما,10.7,°C
2026-03-17 06:35:28,دما,10.4,°C
2026-03-17 06:35:28,باران,288.2,mm
2026-03-17 06:35:28,فشار هوا,91.1,kPa
2026-03-17 06:35:28,سرعت باد,3.1,km/h
2026-03-17 06:35:28,تابش خورشیدی,57,W/m2
2026-03-17 06:35:28,رطوبت,87.8,%
2026-03-17 06:35:28,جهت باد,250.2,degree
2026-03-17 06:25:26,جهت باد,359.1,degree
2026-03-17 06:25:26,سرعت باد,1,km/h
2026-03-17 06:25:26,فشار هوا,91.1,kPa
2026-03-17 06:25:26,باران,288.2,mm
2026-03-17 06:25:26,رطوبت,87.8,%
2026-03-17 06:25:26,دما,10.3,°C
2026-03-17 06:25:26,تابش خورشیدی,31,W/m2
2026-03-17 06:15:26,تابش خورشیدی,4,W/m2
2026-03-17 06:15:26,فشار هوا,91.1,kPa
2026-03-17 06:15:26,جهت باد,172.5,degree
2026-03-17 06:15:26,رطوبت,87.6,%
2026-03-17 06:15:26,باران,288.2,mm
2026-03-17 06:15:26,دما,10.3,°C
2026-03-17 06:15:26,سرعت باد,4.5,km/h
2026-03-17 06:05:25,سرعت باد,2,km/h
2026-03-17 06:05:25,تابش خورشیدی,1,W/m2
2026-03-17 06:05:25,جهت باد,294.5,degree
2026-03-17 06:05:25,باران,288,mm
2026-03-17 06:05:25,دما,10.3,°C
2026-03-17 06:05:25,رطوبت,88.3,%
2026-03-17 06:05:25,فشار هوا,91.1,kPa
2026-03-17 05:55:23,جهت باد,230.3,degree
2026-03-17 05:55:23,سرعت باد,7.7,km/h
2026-03-17 05:55:23,فشار هوا,91.1,kPa
2026-03-17 05:55:23,تابش خورشیدی,1,W/m2
2026-03-17 05:55:23,باران,288,mm
2026-03-17 05:55:23,دما,10.2,°C
2026-03-17 05:55:23,رطوبت,88.4,%
2026-03-17 05:45:22,جهت باد,228.1,degree
2026-03-17 05:45:22,باران,288,mm
2026-03-17 05:45:22,سرعت باد,5.8,km/h
2026-03-17 05:45:22,رطوبت,87.5,%
2026-03-17 05:45:22,تابش خورشیدی,0,W/m2
2026-03-17 05:45:22,دما,10.1,°C
2026-03-17 05:45:22,فشار هوا,91,kPa
2026-03-17 05:35:21,باران,287.8,mm
2026-03-17 05:35:21,تابش خورشیدی,0,W/m2
2026-03-17 05:35:21,دما,10.1,°C
2026-03-17 05:35:21,سرعت باد,3.7,km/h
2026-03-17 05:35:21,جهت باد,173.8,degree
2026-03-17 05:35:21,رطوبت,86.7,%
2026-03-17 05:35:21,فشار هوا,91,kPa
2026-03-17 05:25:20,سرعت باد,1.4,km/h
2026-03-17 05:25:20,رطوبت,87.7,%
2026-03-17 05:25:20,تابش خورشیدی,0,W/m2
2026-03-17 05:25:20,جهت باد,315.8,degree
2026-03-17 05:25:20,دما,10,°C
2026-03-17 05:25:20,فشار هوا,91,kPa
2026-03-17 05:25:20,باران,287.8,mm
2026-03-17 05:15:19,جهت باد,338,degree
2026-03-17 05:15:19,تابش خورشیدی,0,W/m2
2026-03-17 05:15:19,دما,9.9,°C
2026-03-17 05:15:19,باران,287.6,mm
2026-03-17 05:15:19,فشار هوا,91,kPa
2026-03-17 05:15:19,رطوبت,87.6,%
2026-03-17 05:15:19,سرعت باد,2.8,km/h
2026-03-17 05:05:18,جهت باد,58.9,degree
2026-03-17 05:05:18,دما,9.8,°C
2026-03-17 05:05:18,تابش خورشیدی,0,W/m2
2026-03-17 05:05:18,سرعت باد,2,km/h
2026-03-17 05:05:18,رطوبت,87,%
2026-03-17 05:05:18,فشار هوا,91,kPa
2026-03-17 05:05:18,باران,287.4,mm
2026-03-17 04:55:17,سرعت باد,0.8,km/h
2026-03-17 04:55:17,جهت باد,297.8,degree
2026-03-17 04:55:17,رطوبت,87.2,%
2026-03-17 04:55:17,فشار هوا,91,kPa
2026-03-17 04:55:17,دما,9.9,°C
2026-03-17 04:55:17,تابش خورشیدی,0,W/m2
2026-03-17 04:55:17,باران,287,mm
2026-03-17 04:45:17,فشار هوا,91,kPa
2026-03-17 04:45:17,سرعت باد,1,km/h
2026-03-17 04:45:17,باران,286.4,mm
2026-03-17 04:45:17,جهت باد,327.2,degree
2026-03-17 04:45:17,دما,9.8,°C
2026-03-17 04:45:17,رطوبت,86.6,%
2026-03-17 04:45:17,تابش خورشیدی,0,W/m2
2026-03-17 04:35:15,فشار هوا,91.1,kPa
2026-03-17 04:35:15,باران,285.8,mm
2026-03-17 04:35:15,سرعت باد,3.1,km/h
2026-03-17 04:35:15,جهت باد,303,degree
2026-03-17 04:35:15,دما,9.9,°C
2026-03-17 04:35:15,رطوبت,85.8,%
2026-03-17 04:35:15,تابش خورشیدی,0,W/m2
2026-03-17 04:25:15,سرعت باد,2.5,km/h
2026-03-17 04:25:15,جهت باد,291.1,degree
2026-03-17 04:25:15,باران,285.2,mm
2026-03-17 04:25:15,تابش خورشیدی,0,W/m2
2026-03-17 04:25:15,فشار هوا,91.1,kPa
2026-03-17 04:25:15,دما,9.8,°C
2026-03-17 04:25:15,رطوبت,85.4,%
2026-03-17 04:15:14,باران,284.6,mm
2026-03-17 04:15:14,تابش خورشیدی,0,W/m2
2026-03-17 04:15:14,رطوبت,84.2,%
2026-03-17 04:15:14,دما,10,°C
2026-03-17 04:15:14,جهت باد,296,degree
2026-03-17 04:15:14,سرعت باد,2.3,km/h
2026-03-17 04:15:14,فشار هوا,91.1,kPa
2026-03-17 04:05:13,سرعت باد,2.7,km/h
2026-03-17 04:05:13,تابش خورشیدی,0,W/m2
2026-03-17 04:05:13,فشار هوا,91.1,kPa
2026-03-17 04:05:13,رطوبت,81.7,%
2026-03-17 04:05:13,باران,283.8,mm
2026-03-17 04:05:13,جهت باد,304.4,degree
2026-03-17 04:05:13,دما,10.2,°C
2026-03-17 03:55:11,سرعت باد,1.5,km/h
2026-03-17 03:55:11,جهت باد,181,degree
2026-03-17 03:55:11,تابش خورشیدی,0,W/m2
2026-03-17 03:55:11,رطوبت,79.8,%
2026-03-17 03:55:11,فشار هوا,91,kPa
2026-03-17 03:55:11,دما,10.5,°C
2026-03-17 03:55:11,باران,283.6,mm
2026-03-17 03:45:10,رطوبت,80.4,%
2026-03-17 03:45:10,جهت باد,66.7,degree
2026-03-17 03:45:10,فشار هوا,91,kPa
2026-03-17 03:45:10,دما,11.5,°C
2026-03-17 03:45:10,باران,283.4,mm
2026-03-17 03:45:10,سرعت باد,2.4,km/h
2026-03-17 03:45:10,تابش خورشیدی,0,W/m2
2026-03-17 03:35:09,جهت باد,316.6,degree
2026-03-17 03:35:09,دما,11.9,°C
2026-03-17 03:35:09,رطوبت,78.2,%
2026-03-17 03:35:09,تابش خورشیدی,0,W/m2
2026-03-17 03:35:09,باران,283.4,mm
2026-03-17 03:35:09,سرعت باد,4.1,km/h
2026-03-17 03:35:09,فشار هوا,91.1,kPa
2026-03-17 03:25:09,تابش خورشیدی,0,W/m2
2026-03-17 03:25:09,جهت باد,330,degree
2026-03-17 03:25:09,فشار هوا,91.1,kPa
2026-03-17 03:25:09,رطوبت,73.2,%
2026-03-17 03:25:09,باران,283.4,mm
2026-03-17 03:25:09,دما,13.2,°C
2026-03-17 03:25:09,سرعت باد,5.3,km/h
2026-03-17 03:15:07,فشار هوا,91.1,kPa
2026-03-17 03:15:07,رطوبت,70.8,%
2026-03-17 03:15:07,سرعت باد,14.8,km/h
2026-03-17 03:15:07,دما,13.4,°C
2026-03-17 03:15:07,تابش خورشیدی,0,W/m2
2026-03-17 03:15:07,باران,283.2,mm
2026-03-17 03:15:07,جهت باد,302.6,degree
2026-03-17 03:05:06,باران,282.8,mm
2026-03-17 03:05:06,دما,14.2,°C
2026-03-17 03:05:06,رطوبت,64.3,%
2026-03-17 03:05:06,فشار هوا,91.3,kPa
2026-03-17 03:05:06,تابش خورشیدی,0,W/m2
2026-03-17 03:05:06,جهت باد,282.5,degree
2026-03-17 03:05:06,سرعت باد,9,km/h
2026-03-17 02:55:05,تابش خورشیدی,0,W/m2
2026-03-17 02:55:05,سرعت باد,14.9,km/h
2026-03-17 02:55:05,دما,13.8,°C
2026-03-17 02:55:05,جهت باد,286.2,degree
2026-03-17 02:55:05,فشار هوا,91.2,kPa
2026-03-17 02:55:05,باران,282.8,mm
2026-03-17 02:55:05,رطوبت,64.8,%
2026-03-17 02:45:04,فشار هوا,91.3,kPa
2026-03-17 02:45:04,دما,13.5,°C
2026-03-17 02:45:04,جهت باد,309,degree
2026-03-17 02:45:04,سرعت باد,2.4,km/h
2026-03-17 02:45:04,تابش خورشیدی,0,W/m2
