تاریخ و زمان,نوع سنسور,مقدار,واحد
2025-12-15 18:14:40,دما,3.9,°C
2025-12-15 18:14:40,رطوبت,81.2,%
2025-12-15 18:14:40,باران,4.2,mm
2025-12-15 18:04:39,فشار هوا,92.2,kPa
2025-12-15 18:04:39,جهت باد,270.8,degree
2025-12-15 18:04:39,دما,3.7,°C
2025-12-15 18:04:39,رطوبت,81.7,%
2025-12-15 18:04:39,سرعت باد,2.9,km/h
2025-12-15 18:04:39,تابش خورشیدی,0,W/m2
2025-12-15 18:04:39,باران,4.2,mm
2025-12-15 17:54:39,جهت باد,281.9,degree
2025-12-15 17:54:39,دما,3.7,°C
2025-12-15 17:54:39,رطوبت,81.1,%
2025-12-15 17:54:39,تابش خورشیدی,0,W/m2
2025-12-15 17:54:39,باران,4.2,mm
2025-12-15 17:54:39,سرعت باد,1.1,km/h
2025-12-15 17:54:39,فشار هوا,92.2,kPa
2025-12-15 17:44:38,سرعت باد,1.7,km/h
2025-12-15 17:44:38,باران,4.2,mm
2025-12-15 17:44:38,دما,3.9,°C
2025-12-15 17:44:38,جهت باد,45.1,degree
2025-12-15 17:44:38,رطوبت,80.6,%
2025-12-15 17:44:38,تابش خورشیدی,0,W/m2
2025-12-15 17:44:38,فشار هوا,92.1,kPa
2025-12-15 17:34:36,رطوبت,79.8,%
2025-12-15 17:34:36,باران,4.2,mm
2025-12-15 17:34:36,فشار هوا,92.1,kPa
2025-12-15 17:34:36,تابش خورشیدی,0,W/m2
2025-12-15 17:34:36,جهت باد,74,degree
2025-12-15 17:34:36,دما,4.1,°C
2025-12-15 17:34:36,سرعت باد,1.7,km/h
2025-12-15 17:24:35,باران,4.2,mm
2025-12-15 17:24:35,فشار هوا,92.2,kPa
2025-12-15 17:24:35,دما,4.3,°C
2025-12-15 17:24:35,رطوبت,78.6,%
2025-12-15 17:24:35,سرعت باد,1.1,km/h
2025-12-15 17:24:35,جهت باد,64.3,degree
2025-12-15 17:24:35,تابش خورشیدی,0,W/m2
2025-12-15 17:14:34,فشار هوا,92.2,kPa
2025-12-15 17:14:34,جهت باد,117.8,degree
2025-12-15 17:14:34,رطوبت,78.1,%
2025-12-15 17:14:34,دما,4.5,°C
2025-12-15 17:14:34,باران,4.2,mm
2025-12-15 17:14:34,سرعت باد,2.3,km/h
2025-12-15 17:14:34,تابش خورشیدی,0,W/m2
2025-12-15 17:04:33,دما,4.7,°C
2025-12-15 17:04:33,جهت باد,115.7,degree
2025-12-15 17:04:33,تابش خورشیدی,0,W/m2
2025-12-15 17:04:33,سرعت باد,5.8,km/h
2025-12-15 17:04:33,رطوبت,77.2,%
2025-12-15 17:04:33,باران,4.2,mm
2025-12-15 17:04:33,فشار هوا,92.3,kPa
2025-12-15 16:54:33,باران,4.2,mm
2025-12-15 16:54:33,فشار هوا,92.3,kPa
2025-12-15 16:54:33,سرعت باد,2.7,km/h
2025-12-15 16:54:33,جهت باد,98.6,degree
2025-12-15 16:54:33,دما,4.9,°C
2025-12-15 16:54:33,رطوبت,75.9,%
2025-12-15 16:54:33,تابش خورشیدی,0,W/m2
2025-12-15 16:44:31,دما,5.3,°C
2025-12-15 16:44:31,فشار هوا,92.4,kPa
2025-12-15 16:44:31,سرعت باد,5.3,km/h
2025-12-15 16:44:31,تابش خورشیدی,0,W/m2
2025-12-15 16:44:31,باران,4.2,mm
2025-12-15 16:44:31,جهت باد,116.8,degree
2025-12-15 16:44:31,رطوبت,75.1,%
2025-12-15 16:34:31,تابش خورشیدی,0,W/m2
2025-12-15 16:34:31,فشار هوا,92.4,kPa
2025-12-15 16:34:31,سرعت باد,3.8,km/h
2025-12-15 16:34:31,باران,4.2,mm
2025-12-15 16:34:31,جهت باد,101.1,degree
2025-12-15 16:34:31,رطوبت,73.8,%
2025-12-15 16:34:31,دما,5.6,°C
2025-12-15 16:24:29,فشار هوا,92.4,kPa
2025-12-15 16:24:29,تابش خورشیدی,0,W/m2
2025-12-15 16:24:29,دما,5.9,°C
2025-12-15 16:24:29,باران,4.2,mm
2025-12-15 16:24:29,جهت باد,130.6,degree
2025-12-15 16:24:29,رطوبت,72.7,%
2025-12-15 16:24:29,سرعت باد,5,km/h
2025-12-15 16:14:28,رطوبت,70.6,%
2025-12-15 16:14:28,دما,6.3,°C
2025-12-15 16:14:28,جهت باد,99.2,degree
2025-12-15 16:14:28,باران,4.2,mm
2025-12-15 16:14:28,سرعت باد,7.7,km/h
2025-12-15 16:14:28,فشار هوا,92.5,kPa
2025-12-15 16:14:28,تابش خورشیدی,2,W/m2
2025-12-15 16:04:28,دما,6.9,°C
2025-12-15 16:04:28,فشار هوا,92.5,kPa
2025-12-15 16:04:28,سرعت باد,8,km/h
2025-12-15 16:04:28,جهت باد,117.1,degree
2025-12-15 16:04:28,باران,4.2,mm
2025-12-15 16:04:28,رطوبت,68.3,%
2025-12-15 16:04:28,تابش خورشیدی,10,W/m2
2025-12-15 15:54:27,فشار هوا,92.5,kPa
2025-12-15 15:54:27,رطوبت,65.6,%
2025-12-15 15:54:27,دما,7.6,°C
2025-12-15 15:54:27,تابش خورشیدی,22,W/m2
2025-12-15 15:54:27,باران,4.2,mm
2025-12-15 15:54:27,سرعت باد,6.2,km/h
2025-12-15 15:54:27,جهت باد,130.6,degree
2025-12-15 15:44:25,رطوبت,64.7,%
2025-12-15 15:44:25,جهت باد,118.6,degree
2025-12-15 15:44:25,فشار هوا,92.6,kPa
2025-12-15 15:44:25,سرعت باد,9.9,km/h
2025-12-15 15:44:25,باران,4.2,mm
2025-12-15 15:44:25,دما,8,°C
2025-12-15 15:44:25,تابش خورشیدی,28,W/m2
2025-12-15 15:34:25,رطوبت,63,%
2025-12-15 15:34:25,سرعت باد,8.5,km/h
2025-12-15 15:34:25,تابش خورشیدی,55,W/m2
2025-12-15 15:34:25,دما,8.5,°C
2025-12-15 15:34:25,باران,4.2,mm
2025-12-15 15:34:25,جهت باد,107.3,degree
2025-12-15 15:34:25,فشار هوا,92.6,kPa
2025-12-15 15:24:23,فشار هوا,92.6,kPa
2025-12-15 15:24:23,سرعت باد,7.2,km/h
2025-12-15 15:24:23,رطوبت,62,%
2025-12-15 15:24:23,تابش خورشیدی,74,W/m2
2025-12-15 15:24:23,باران,4.2,mm
2025-12-15 15:24:23,جهت باد,109.6,degree
2025-12-15 15:24:23,دما,8.9,°C
2025-12-15 15:14:22,فشار هوا,92.6,kPa
2025-12-15 15:14:22,جهت باد,78.3,degree
2025-12-15 15:14:22,باران,4.2,mm
2025-12-15 15:14:22,تابش خورشیدی,94,W/m2
2025-12-15 15:14:22,رطوبت,58.9,%
2025-12-15 15:14:22,سرعت باد,5.3,km/h
2025-12-15 15:14:22,دما,9.8,°C
2025-12-15 15:04:21,جهت باد,59.7,degree
2025-12-15 15:04:21,تابش خورشیدی,112,W/m2
2025-12-15 15:04:21,رطوبت,58.3,%
2025-12-15 15:04:21,فشار هوا,92.7,kPa
2025-12-15 15:04:21,باران,4.2,mm
2025-12-15 15:04:21,دما,9.9,°C
2025-12-15 15:04:21,سرعت باد,0.1,km/h
2025-12-15 14:54:21,دما,10,°C
2025-12-15 14:54:21,جهت باد,58.6,degree
2025-12-15 14:54:21,رطوبت,58,%
2025-12-15 14:54:21,فشار هوا,92.7,kPa
2025-12-15 14:54:21,سرعت باد,0.9,km/h
2025-12-15 14:54:21,باران,4.2,mm
2025-12-15 14:54:21,تابش خورشیدی,130,W/m2
2025-12-15 14:44:19,جهت باد,75.9,degree
2025-12-15 14:44:19,باران,4.2,mm
2025-12-15 14:44:19,سرعت باد,1.7,km/h
2025-12-15 14:44:19,دما,10.5,°C
2025-12-15 14:44:19,تابش خورشیدی,152,W/m2
2025-12-15 14:44:19,رطوبت,57.1,%
2025-12-15 14:44:19,فشار هوا,92.7,kPa
2025-12-15 14:34:18,رطوبت,57.8,%
2025-12-15 14:34:18,جهت باد,325,degree
2025-12-15 14:34:18,تابش خورشیدی,168,W/m2
2025-12-15 14:34:18,دما,10.1,°C
2025-12-15 14:34:18,سرعت باد,1.6,km/h
2025-12-15 14:34:18,فشار هوا,92.7,kPa
2025-12-15 14:34:18,باران,4.2,mm
2025-12-15 14:24:17,جهت باد,324.2,degree
2025-12-15 14:24:17,سرعت باد,0.9,km/h
2025-12-15 14:24:17,دما,10.2,°C
2025-12-15 14:24:17,تابش خورشیدی,186,W/m2
2025-12-15 14:24:17,رطوبت,57.2,%
2025-12-15 14:24:17,فشار هوا,92.7,kPa
2025-12-15 14:24:17,باران,4.2,mm
2025-12-15 14:14:17,فشار هوا,92.7,kPa
2025-12-15 14:14:17,دما,10.2,°C
2025-12-15 14:14:17,رطوبت,57.6,%
2025-12-15 14:14:17,تابش خورشیدی,205,W/m2
2025-12-15 14:14:17,جهت باد,49.7,degree
2025-12-15 14:14:17,باران,4.2,mm
2025-12-15 14:14:17,سرعت باد,4.8,km/h
2025-12-15 14:04:19,تابش خورشیدی,223,W/m2
2025-12-15 14:04:19,باران,4.2,mm
2025-12-15 14:04:19,رطوبت,57.2,%
2025-12-15 14:04:19,دما,10.2,°C
2025-12-15 14:04:19,جهت باد,60.6,degree
2025-12-15 14:04:19,سرعت باد,6.6,km/h
2025-12-15 14:04:19,فشار هوا,92.8,kPa
2025-12-15 13:54:14,دما,10.3,°C
2025-12-15 13:54:14,جهت باد,76.3,degree
2025-12-15 13:54:14,رطوبت,57.2,%
2025-12-15 13:54:14,سرعت باد,6.7,km/h
2025-12-15 13:54:14,فشار هوا,92.8,kPa
2025-12-15 13:54:14,باران,4.2,mm
2025-12-15 13:54:14,تابش خورشیدی,241,W/m2
2025-12-15 13:44:14,تابش خورشیدی,259,W/m2
2025-12-15 13:44:14,جهت باد,315.9,degree
2025-12-15 13:44:14,رطوبت,58,%
2025-12-15 13:44:14,دما,10,°C
2025-12-15 13:44:14,فشار هوا,92.8,kPa
2025-12-15 13:44:14,باران,4.2,mm
2025-12-15 13:44:14,سرعت باد,0.5,km/h
2025-12-15 13:34:13,تابش خورشیدی,319,W/m2
2025-12-15 13:34:13,رطوبت,58.3,%
2025-12-15 13:34:13,جهت باد,46.5,degree
2025-12-15 13:34:13,فشار هوا,92.8,kPa
2025-12-15 13:34:13,دما,10.2,°C
2025-12-15 13:34:13,باران,4.2,mm
2025-12-15 13:34:13,سرعت باد,8.5,km/h
2025-12-15 13:24:11,جهت باد,64.4,degree
2025-12-15 13:24:11,دما,9.3,°C
2025-12-15 13:24:11,سرعت باد,6,km/h
2025-12-15 13:24:11,رطوبت,60.5,%
2025-12-15 13:24:11,باران,4.2,mm
2025-12-15 13:24:11,فشار هوا,92.7,kPa
2025-12-15 13:24:11,تابش خورشیدی,154,W/m2
2025-12-15 13:14:11,باران,4.2,mm
2025-12-15 13:14:11,فشار هوا,92.8,kPa
2025-12-15 13:14:11,تابش خورشیدی,188,W/m2
2025-12-15 13:14:11,رطوبت,58.7,%
2025-12-15 13:14:11,جهت باد,54,degree
2025-12-15 13:14:11,دما,9.8,°C
2025-12-15 13:14:11,سرعت باد,4.4,km/h
2025-12-15 13:04:10,سرعت باد,5,km/h
2025-12-15 13:04:10,رطوبت,59,%
2025-12-15 13:04:10,دما,10.2,°C
2025-12-15 13:04:10,تابش خورشیدی,465,W/m2
2025-12-15 13:04:10,فشار هوا,92.8,kPa
2025-12-15 13:04:10,باران,4.2,mm
2025-12-15 13:04:10,جهت باد,46.2,degree
2025-12-15 12:54:08,دما,9.2,°C
2025-12-15 12:54:08,فشار هوا,92.8,kPa
2025-12-15 12:54:08,تابش خورشیدی,279,W/m2
2025-12-15 12:54:08,رطوبت,60.7,%
2025-12-15 12:54:08,جهت باد,290.9,degree
2025-12-15 12:54:08,سرعت باد,1.9,km/h
2025-12-15 12:54:08,باران,4.2,mm
2025-12-15 12:44:08,تابش خورشیدی,144,W/m2
2025-12-15 12:44:08,باران,4.2,mm
2025-12-15 12:44:08,دما,8.9,°C
2025-12-15 12:44:08,جهت باد,329.9,degree
2025-12-15 12:44:08,رطوبت,62.8,%
2025-12-15 12:44:08,فشار هوا,92.8,kPa
2025-12-15 12:44:08,سرعت باد,1.9,km/h
2025-12-15 12:34:06,تابش خورشیدی,386,W/m2
2025-12-15 12:34:06,سرعت باد,6.3,km/h
2025-12-15 12:34:06,جهت باد,26.2,degree
2025-12-15 12:34:06,رطوبت,62.8,%
2025-12-15 12:34:06,فشار هوا,92.8,kPa
2025-12-15 12:34:06,دما,8.8,°C
2025-12-15 12:34:06,باران,4.2,mm
2025-12-15 12:24:06,فشار هوا,92.9,kPa
2025-12-15 12:24:06,باران,4.2,mm
2025-12-15 12:24:06,سرعت باد,3.7,km/h
2025-12-15 12:24:06,رطوبت,62.8,%
2025-12-15 12:24:06,جهت باد,345.5,degree
2025-12-15 12:24:06,تابش خورشیدی,328,W/m2
2025-12-15 12:24:06,دما,8.9,°C
2025-12-15 12:14:05,رطوبت,64.4,%
2025-12-15 12:14:05,تابش خورشیدی,248,W/m2
2025-12-15 12:14:05,جهت باد,358.2,degree
2025-12-15 12:14:05,باران,4.2,mm
2025-12-15 12:14:05,دما,8.4,°C
2025-12-15 12:14:05,سرعت باد,5.7,km/h
2025-12-15 12:14:05,فشار هوا,92.9,kPa
2025-12-15 12:04:04,تابش خورشیدی,275,W/m2
2025-12-15 12:04:04,رطوبت,63,%
2025-12-15 12:04:04,جهت باد,323,degree
2025-12-15 12:04:04,باران,4.2,mm
2025-12-15 12:04:04,دما,8.5,°C
2025-12-15 12:04:04,فشار هوا,92.9,kPa
2025-12-15 12:04:04,سرعت باد,3.6,km/h
2025-12-15 11:54:03,تابش خورشیدی,231,W/m2
2025-12-15 11:54:03,رطوبت,63.4,%
2025-12-15 11:54:03,دما,8.5,°C
2025-12-15 11:54:03,باران,4.2,mm
2025-12-15 11:54:03,سرعت باد,1.2,km/h
2025-12-15 11:54:03,جهت باد,259.3,degree
2025-12-15 11:54:03,فشار هوا,92.9,kPa
2025-12-15 11:44:02,رطوبت,59.9,%
2025-12-15 11:44:02,فشار هوا,93,kPa
2025-12-15 11:44:02,جهت باد,292.6,degree
2025-12-15 11:44:02,تابش خورشیدی,310,W/m2
2025-12-15 11:44:02,سرعت باد,1.4,km/h
2025-12-15 11:44:02,باران,4.2,mm
2025-12-15 11:44:02,دما,9.3,°C
2025-12-15 11:34:01,جهت باد,320.8,degree
2025-12-15 11:34:01,تابش خورشیدی,436,W/m2
2025-12-15 11:34:01,باران,4.2,mm
2025-12-15 11:34:01,دما,9.1,°C
2025-12-15 11:34:01,فشار هوا,93.1,kPa
2025-12-15 11:34:01,سرعت باد,6,km/h
2025-12-15 11:34:01,رطوبت,62.4,%
2025-12-15 11:23:59,سرعت باد,4.2,km/h
2025-12-15 11:23:59,دما,8.7,°C
2025-12-15 11:23:59,فشار هوا,93.1,kPa
2025-12-15 11:23:59,باران,4.2,mm
2025-12-15 11:23:59,رطوبت,61.9,%
2025-12-15 11:23:59,جهت باد,342.5,degree
2025-12-15 11:23:59,تابش خورشیدی,437,W/m2
2025-12-15 11:13:59,تابش خورشیدی,563,W/m2
2025-12-15 11:13:59,رطوبت,62.8,%
2025-12-15 11:13:59,جهت باد,61.4,degree
2025-12-15 11:13:59,فشار هوا,93,kPa
2025-12-15 11:13:59,دما,8.2,°C
2025-12-15 11:13:59,سرعت باد,9.9,km/h
2025-12-15 11:13:59,باران,4.2,mm
2025-12-15 11:03:57,تابش خورشیدی,236,W/m2
2025-12-15 11:03:57,دما,7.9,°C
2025-12-15 11:03:57,جهت باد,13.7,degree
2025-12-15 11:03:57,سرعت باد,5.4,km/h
2025-12-15 11:03:57,فشار هوا,92.4,kPa
2025-12-15 11:03:57,باران,4.2,mm
2025-12-15 11:03:57,رطوبت,65.9,%
2025-12-15 10:53:57,دما,7.5,°C
2025-12-15 10:53:57,باران,4.2,mm
2025-12-15 10:53:57,فشار هوا,92.5,kPa
2025-12-15 10:53:57,تابش خورشیدی,243,W/m2
2025-12-15 10:53:57,سرعت باد,5.3,km/h
2025-12-15 10:53:57,رطوبت,66.6,%
2025-12-15 10:53:57,جهت باد,90.2,degree
2025-12-15 10:43:56,باران,4.2,mm
2025-12-15 10:43:56,تابش خورشیدی,216,W/m2
2025-12-15 10:43:56,فشار هوا,92.5,kPa
2025-12-15 10:43:56,جهت باد,140.5,degree
2025-12-15 10:43:56,سرعت باد,7.5,km/h
2025-12-15 10:43:56,دما,7.4,°C
2025-12-15 10:43:56,رطوبت,67.6,%
2025-12-15 10:33:54,باران,4.2,mm
2025-12-15 10:33:54,فشار هوا,92.5,kPa
2025-12-15 10:33:54,رطوبت,67.7,%
2025-12-15 10:33:54,جهت باد,55.5,degree
2025-12-15 10:33:54,دما,7.2,°C
2025-12-15 10:33:54,تابش خورشیدی,201,W/m2
2025-12-15 10:33:54,سرعت باد,6.8,km/h
2025-12-15 10:23:55,باران,4.2,mm
2025-12-15 10:23:55,رطوبت,67.3,%
2025-12-15 10:23:55,فشار هوا,92.6,kPa
2025-12-15 10:23:55,تابش خورشیدی,238,W/m2
2025-12-15 10:23:55,سرعت باد,7.8,km/h
2025-12-15 10:23:55,دما,7.3,°C
2025-12-15 10:23:55,جهت باد,110.4,degree
2025-12-15 10:13:54,جهت باد,118.5,degree
2025-12-15 10:13:54,فشار هوا,92.6,kPa
2025-12-15 10:13:54,تابش خورشیدی,238,W/m2
2025-12-15 10:13:54,رطوبت,67.6,%
2025-12-15 10:13:54,باران,4.2,mm
2025-12-15 10:13:54,دما,7.4,°C
2025-12-15 10:13:54,سرعت باد,6.4,km/h
2025-12-15 10:03:51,دما,7.2,°C
2025-12-15 10:03:51,جهت باد,115.3,degree
2025-12-15 10:03:51,فشار هوا,92.6,kPa
2025-12-15 10:03:51,تابش خورشیدی,220,W/m2
2025-12-15 10:03:51,رطوبت,67.6,%
2025-12-15 10:03:51,باران,4.2,mm
2025-12-15 10:03:51,سرعت باد,5.7,km/h
2025-12-15 09:53:50,جهت باد,114.8,degree
2025-12-15 09:53:50,دما,7.5,°C
2025-12-15 09:53:50,باران,4.2,mm
2025-12-15 09:53:50,فشار هوا,92.6,kPa
2025-12-15 09:53:50,سرعت باد,6.2,km/h
2025-12-15 09:53:50,رطوبت,66.3,%
2025-12-15 09:53:50,تابش خورشیدی,218,W/m2
2025-12-15 09:43:50,سرعت باد,8.7,km/h
2025-12-15 09:43:50,تابش خورشیدی,235,W/m2
2025-12-15 09:43:50,جهت باد,62,degree
2025-12-15 09:43:50,باران,4.2,mm
2025-12-15 09:43:50,دما,7.9,°C
2025-12-15 09:43:50,فشار هوا,92.6,kPa
2025-12-15 09:43:50,رطوبت,65,%
2025-12-15 09:33:49,سرعت باد,8,km/h
2025-12-15 09:33:49,جهت باد,87.7,degree
2025-12-15 09:33:49,دما,8,°C
2025-12-15 09:33:49,باران,4.2,mm
2025-12-15 09:33:49,تابش خورشیدی,228,W/m2
2025-12-15 09:33:49,رطوبت,66.3,%
2025-12-15 09:33:49,فشار هوا,92.6,kPa
2025-12-15 09:23:48,سرعت باد,5.5,km/h
2025-12-15 09:23:48,تابش خورشیدی,315,W/m2
2025-12-15 09:23:48,دما,7.5,°C
2025-12-15 09:23:48,باران,4.2,mm
2025-12-15 09:23:48,فشار هوا,92.7,kPa
2025-12-15 09:23:48,جهت باد,57.2,degree
2025-12-15 09:23:48,رطوبت,66.7,%
2025-12-15 09:13:42,جهت باد,151.3,degree
2025-12-15 09:13:42,سرعت باد,6.1,km/h
2025-12-15 09:13:42,باران,4.2,mm
2025-12-15 09:13:42,رطوبت,69.1,%
2025-12-15 09:13:42,دما,7,°C
2025-12-15 09:13:42,تابش خورشیدی,178,W/m2
2025-12-15 09:13:42,فشار هوا,92.7,kPa
2025-12-15 09:03:42,باران,4.2,mm
2025-12-15 09:03:42,جهت باد,88.7,degree
2025-12-15 09:03:42,فشار هوا,92.7,kPa
2025-12-15 09:03:42,رطوبت,69.5,%
2025-12-15 09:03:42,تابش خورشیدی,270,W/m2
2025-12-15 09:03:42,دما,6.8,°C
2025-12-15 09:03:42,سرعت باد,4.7,km/h
2025-12-15 08:53:41,تابش خورشیدی,169,W/m2
2025-12-15 08:53:41,باران,4.2,mm
2025-12-15 08:53:41,رطوبت,70.5,%
2025-12-15 08:53:41,سرعت باد,7.4,km/h
2025-12-15 08:53:41,جهت باد,142.6,degree
2025-12-15 08:53:41,فشار هوا,92.7,kPa
2025-12-15 08:53:41,دما,6.7,°C
2025-12-15 08:43:40,جهت باد,135.6,degree
2025-12-15 08:43:40,تابش خورشیدی,264,W/m2
2025-12-15 08:43:40,باران,4.2,mm
2025-12-15 08:43:40,فشار هوا,92.7,kPa
2025-12-15 08:43:40,سرعت باد,7.8,km/h
2025-12-15 08:43:40,رطوبت,72.3,%
2025-12-15 08:43:40,دما,6.6,°C
2025-12-15 08:33:38,سرعت باد,7.5,km/h
2025-12-15 08:33:38,دما,5.4,°C
2025-12-15 08:33:38,جهت باد,109.3,degree
2025-12-15 08:33:38,فشار هوا,92.7,kPa
2025-12-15 08:33:38,تابش خورشیدی,213,W/m2
2025-12-15 08:33:38,رطوبت,76.6,%
2025-12-15 08:33:38,باران,4.2,mm
2025-12-15 08:23:38,باران,4.2,mm
2025-12-15 08:23:38,سرعت باد,3.3,km/h
2025-12-15 08:23:38,فشار هوا,92.7,kPa
2025-12-15 08:23:38,جهت باد,89.8,degree
2025-12-15 08:23:38,تابش خورشیدی,149,W/m2
2025-12-15 08:23:38,دما,4.8,°C
2025-12-15 08:23:38,رطوبت,78.7,%
2025-12-15 08:13:37,رطوبت,80.5,%
2025-12-15 08:13:37,جهت باد,104.8,degree
2025-12-15 08:13:37,تابش خورشیدی,117,W/m2
2025-12-15 08:13:37,باران,4.2,mm
2025-12-15 08:13:37,فشار هوا,92.7,kPa
2025-12-15 08:13:37,دما,4.4,°C
2025-12-15 08:13:37,سرعت باد,6.2,km/h
2025-12-15 08:03:35,باران,4.2,mm
2025-12-15 08:03:35,سرعت باد,4.6,km/h
2025-12-15 08:03:35,رطوبت,81,%
2025-12-15 08:03:35,جهت باد,94.8,degree
2025-12-15 08:03:35,تابش خورشیدی,76,W/m2
2025-12-15 08:03:35,فشار هوا,92.7,kPa
2025-12-15 08:03:35,دما,4.1,°C
2025-12-15 07:53:35,رطوبت,81.9,%
2025-12-15 07:53:35,دما,4,°C
2025-12-15 07:53:35,سرعت باد,7.3,km/h
2025-12-15 07:53:35,فشار هوا,92.7,kPa
2025-12-15 07:53:35,باران,4.2,mm
2025-12-15 07:53:35,جهت باد,91.5,degree
2025-12-15 07:53:35,تابش خورشیدی,56,W/m2
2025-12-15 07:43:34,جهت باد,81.2,degree
2025-12-15 07:43:34,فشار هوا,92.7,kPa
2025-12-15 07:43:34,دما,3.7,°C
2025-12-15 07:43:34,باران,4.2,mm
2025-12-15 07:43:34,رطوبت,82.1,%
2025-12-15 07:43:34,سرعت باد,7.8,km/h
2025-12-15 07:43:34,تابش خورشیدی,56,W/m2
2025-12-15 07:33:33,رطوبت,82.7,%
2025-12-15 07:33:33,جهت باد,103.3,degree
2025-12-15 07:33:33,تابش خورشیدی,42,W/m2
2025-12-15 07:33:33,فشار هوا,92.6,kPa
2025-12-15 07:33:33,دما,3.6,°C
2025-12-15 07:33:33,باران,4.2,mm
2025-12-15 07:33:33,سرعت باد,5.7,km/h
2025-12-15 07:23:32,تابش خورشیدی,35,W/m2
2025-12-15 07:23:32,فشار هوا,92.6,kPa
2025-12-15 07:23:32,رطوبت,82.7,%
2025-12-15 07:23:32,سرعت باد,4.9,km/h
2025-12-15 07:23:32,جهت باد,84.5,degree
2025-12-15 07:23:32,دما,3.5,°C
2025-12-15 07:23:32,باران,4.2,mm
2025-12-15 07:13:31,دما,3.4,°C
2025-12-15 07:13:31,رطوبت,83.2,%
2025-12-15 07:13:31,فشار هوا,92.6,kPa
2025-12-15 07:13:31,باران,4.2,mm
2025-12-15 07:13:31,تابش خورشیدی,25,W/m2
2025-12-15 07:13:31,سرعت باد,2.9,km/h
2025-12-15 07:13:31,جهت باد,101.4,degree
2025-12-15 07:03:29,دما,3.3,°C
2025-12-15 07:03:29,رطوبت,82.9,%
2025-12-15 07:03:29,جهت باد,94.7,degree
2025-12-15 07:03:29,تابش خورشیدی,16,W/m2
2025-12-15 07:03:29,باران,4.2,mm
2025-12-15 07:03:29,فشار هوا,92.6,kPa
2025-12-15 07:03:29,سرعت باد,12.2,km/h
2025-12-15 06:53:29,فشار هوا,92.6,kPa
2025-12-15 06:53:29,جهت باد,126.7,degree
2025-12-15 06:53:29,رطوبت,82.7,%
2025-12-15 06:53:29,باران,4.2,mm
2025-12-15 06:53:29,سرعت باد,4.4,km/h
2025-12-15 06:53:29,دما,3.4,°C
2025-12-15 06:53:29,تابش خورشیدی,8,W/m2
2025-12-15 06:43:28,باران,4.2,mm
2025-12-15 06:43:28,سرعت باد,10.7,km/h
2025-12-15 06:43:28,فشار هوا,92.6,kPa
2025-12-15 06:43:28,دما,3.5,°C
2025-12-15 06:43:28,جهت باد,133.7,degree
2025-12-15 06:43:28,تابش خورشیدی,4,W/m2
2025-12-15 06:43:28,رطوبت,82.1,%
2025-12-15 06:33:27,تابش خورشیدی,1,W/m2
2025-12-15 06:33:27,جهت باد,100,degree
2025-12-15 06:33:27,دما,3.5,°C
2025-12-15 06:33:27,سرعت باد,7,km/h
2025-12-15 06:33:27,باران,4.2,mm
2025-12-15 06:33:27,رطوبت,82,%
2025-12-15 06:33:27,فشار هوا,92.6,kPa
2025-12-15 06:23:25,فشار هوا,92.6,kPa
2025-12-15 06:23:25,دما,3.5,°C
2025-12-15 06:23:25,سرعت باد,8.8,km/h
2025-12-15 06:23:25,تابش خورشیدی,0,W/m2
2025-12-15 06:23:25,جهت باد,112.3,degree
2025-12-15 06:23:25,رطوبت,82.1,%
2025-12-15 06:23:25,باران,4.2,mm
2025-12-15 06:13:25,فشار هوا,92.6,kPa
2025-12-15 06:13:25,جهت باد,118.8,degree
2025-12-15 06:13:25,باران,4.2,mm
2025-12-15 06:13:25,دما,3.5,°C
2025-12-15 06:13:25,سرعت باد,4.8,km/h
2025-12-15 06:13:25,رطوبت,82.3,%
2025-12-15 06:13:25,تابش خورشیدی,0,W/m2
2025-12-15 06:03:24,دما,3.4,°C
2025-12-15 06:03:24,رطوبت,82.2,%
2025-12-15 06:03:24,فشار هوا,92.6,kPa
2025-12-15 06:03:24,جهت باد,152,degree
2025-12-15 06:03:24,باران,4.2,mm
2025-12-15 06:03:24,تابش خورشیدی,0,W/m2
2025-12-15 06:03:24,سرعت باد,4.8,km/h
2025-12-15 05:53:23,دما,3.5,°C
2025-12-15 05:53:23,فشار هوا,92.5,kPa
2025-12-15 05:53:23,باران,4.2,mm
2025-12-15 05:53:23,جهت باد,130.8,degree
2025-12-15 05:53:23,سرعت باد,5.5,km/h
2025-12-15 05:53:23,تابش خورشیدی,0,W/m2
2025-12-15 05:53:23,رطوبت,81.5,%
2025-12-15 05:43:21,دما,3.6,°C
2025-12-15 05:43:21,تابش خورشیدی,0,W/m2
2025-12-15 05:43:21,سرعت باد,3.7,km/h
2025-12-15 05:43:21,رطوبت,81.3,%
2025-12-15 05:43:21,فشار هوا,92.5,kPa
2025-12-15 05:43:21,باران,4.2,mm
2025-12-15 05:43:21,جهت باد,112.1,degree
2025-12-15 05:33:21,باران,4.2,mm
2025-12-15 05:33:21,رطوبت,81.6,%
2025-12-15 05:33:21,دما,3.4,°C
2025-12-15 05:33:21,فشار هوا,92.5,kPa
2025-12-15 05:33:21,جهت باد,79.2,degree
2025-12-15 05:33:21,تابش خورشیدی,0,W/m2
2025-12-15 05:33:21,سرعت باد,3.6,km/h
2025-12-15 05:23:19,سرعت باد,1.8,km/h
